pl_orbper,pl_rade,pl_eqt,st_teff,st_rad,st_logg,pl_insol
5.555905,11.9323,1253.0,5867.0,1.95,3.88,409.941
4.8292589,13.6377,1606.0,7035.0,1.67,4.18,1106.76
2.4707357,11.779,1198.0,5869.0,1.53,4.1,343.055
5.6567374,13.5941,1156.0,5975.7,1.57,4.09,296.507
3.0233509,11.3795,1049.0,4881.0,0.84,4.5,201.365
30.1181254,16.7776477,619.9413012,5809.0,1.1248,4.35,34.9078647
0.6583175,8.31454,1963.0,5766.0,1.08,4.38,2467.92
2.4515393,11.6029,2075.0,7143.0,1.32,4.4,3082.85
4.7729363,12.9614,1328.0,6269.0,1.96,3.94,517.385
8.4915117,87.0155,1924.0,9365.0,4.18,4.08,2278.83
17.2182695,8.64247,1092.0,6330.0,1.29,4.31,236.125
4.009823,12.1613,1567.0,6304.5,1.35,4.27,1001.22
6.9038328,14.2131,1266.0,5612.0,2.31,3.71,426.677
10.1522322,19.4581,1294.0,6509.0,1.92,4.0,466.261
4.3887257,8.92241,1213.0,5561.0,1.13,4.32,359.493
12.5482879,13.0082,481.0,3923.0,0.59,4.66,8.90508
6.3765906,10.9141,1273.0,5433.0,1.8,3.91,436.742
3.9921399,11.9626,1347.0,5885.0,1.38,4.19,547.02
4.5803096,14.6817,1541.0,5770.0,2.1,3.81,937.58
1.5801759,9.31686,763.0,4547.0,0.98,4.31,56.4235
8.3753156,11.1765,1109.0,6134.6,1.76,4.01,251.431
13.3562254,8.52588,1136.0,6122.0,1.27,4.3,277.264
4.6616079,19.1536,1682.0,7437.0,1.7,4.21,1329.63
1.3094686,13.7943,1067.0,3818.0,0.66,4.6,215.564
1.4354814,7.06395,1942.0,6008.0,2.27,3.77,2365.6
4.2005957,11.3204,1571.0,7803.0,1.67,4.26,1013.24
3.6720231,14.495,1376.0,6158.0,1.23,4.32,595.319
2.301919,12.3642,940.0,4654.0,0.79,4.51,129.797
1.6029811,11.6345,1373.0,6049.0,1.52,4.13,591.525
12.6885127,16.2893,662.0,7710.0,1.45,4.37,32.0654
0.4916402,11.7778,901.0,3522.0,0.46,4.77,109.834
3.0444485,9.04276,453.0,3413.0,0.47,4.77,7.01479
4.1846077,11.2001,964.0,5714.9,1.12,4.35,143.488
2.8056739,,,,,,
40.7401072,14.5988,388.0,5081.0,0.88,4.48,3.77501
8.0924283,11.0971,469.0,3821.0,0.69,4.58,8.0575
1.5304279,19.1928,2220.0,6476.0,1.72,4.09,4037.72
1.8930707,3.11788,1333.0,5646.0,1.04,4.4,524.289
5.1491091,12.8079,1606.0,6648.0,1.46,4.25,1104.38
8.2165446,7.33005,1010.0,6114.0,1.09,4.43,172.843
3.9802888,11.6985,895.0,5991.0,1.52,4.12,106.678
10.8310228,11.3849,518.0,5524.8,0.98,4.44,12.0417
17.7607727,4.52589,808.0,6180.8,1.31,4.28,71.0596
20.8380576,10.4977,689.0,6165.0,1.03,4.48,37.6029
8.2330943,,,,,,
3.3458255,14.8231,1611.0,6089.0,1.75,4.01,1120.52
4.6478092,11.76,1171.0,5510.0,1.19,4.28,312.405
4.160454,10.705,1173.0,5963.0,1.16,4.34,315.01
2.2786049,12.6809,2849.0,8550.0,2.63,3.93,10942.1
6.9615164,10.6573,895.0,5994.0,1.37,4.2,106.619
3.750778,17.4249,1527.0,6751.0,1.54,4.22,903.749
3.7521603,9.01204,1121.0,5917.0,1.19,4.32,262.822
1.364829,15.8394,1549.0,6392.0,1.85,4.01,957.887
2.0396825,7.50494,1863.0,6559.0,1.22,4.4,2000.39
1.6289322,1.2145664,545.7126746,3202.0,0.226407,4.86375,20.9593189
,9.3912424,309.0841804,7271.0,1.7819099,4.15114,2.1568906
,3.1919762,514.1135268,4713.0,0.815268,4.49053,16.5103821
,6.3590858,296.7016455,8450.0,1.67454,4.31188,1.8314743
19.7468103,2.6201221,853.059369,6439.2,1.4073499,4.25521,125.152068
,11.6792669,507.4140128,3907.0,0.663933,4.59828,15.6664583
,6.1245707,284.4204055,6608.0,1.3326,4.32886,1.5465501
22.6957088,2.2731788,735.4942881,5988.0,1.2555,4.28183,69.1573302
5.4496736,8.32098,334.0,6760.0,1.57,4.21,2.08998
3.4268387,2.12571,867.0,4794.0,0.77,4.55,94.0962
2.3170053,4.4811227,1330.0450754,5542.0,1.0432,4.438,739.5821823
4.3787302,21.696241,1285.0009455,6159.0,1.22606,4.37691,644.3692254
4.3816966,10.8739335,1750.8881304,6875.0,1.99491,4.01141,2221.0308758
3.7783401,13.8305377,1033.0579657,5443.0,0.863922,4.54284,269.1657299
4.243624,5.7584838,1046.3362951,5372.0,1.0,4.438,283.2736399
3.8568001,12.9539382,957.5698373,5009.0,0.849464,4.49886,198.7022717
2.3682389,10.9197,735.0,3504.0,0.49,4.75,48.4913
4.0387941,9.54371,1504.0,6345.0,1.31,4.31,850.594
2.0353259,11.6988,1420.0,5771.0,1.05,4.41,675.543
4.3686174,13.2129,1137.0,5393.0,2.13,3.76,277.556
10.4137962,8.3814,942.0,6439.3,1.97,4.12,131.058
15.4159906,10.5168,578.0,6120.0,1.56,4.12,18.6278
5.0114216,15.3662,1476.0,6152.0,2.22,3.82,788.546
5.2079858,16.7817,1120.0,5204.1,1.79,3.88,261.968
4.0252588,13.4189,1429.0,6059.0,1.4,4.2,692.888
6.2043746,14.9548,1530.0,6122.0,2.49,3.71,911.223
6.1606297,11.9381,948.0,6352.0,1.14,4.42,134.424
3.8116176,7.38288,987.0,5430.0,0.89,4.52,157.644
3.7306955,12.6264,1617.0,6503.0,1.56,4.17,1136.26
3.246565,12.5001,1643.0,6277.0,1.32,4.29,1210.17
4.6079976,15.6586,1382.0,6662.0,1.79,4.08,605.972
13.9086,37.5946,,6333.0,2.29,3.81,
3.7984372,11.9632,1743.0,6289.0,1.94,3.95,1535.28
4.2447791,9.6255,1253.0,5763.0,1.24,4.26,409.43
3.1003012,18.292,1232.0,6323.0,1.67,4.09,383.536
5.7415661,11.2346,788.0,6051.0,1.42,4.19,64.1962
1.8478843,18.4423,2187.0,7218.8,1.65,4.21,3803.45
9.9754699,15.8848,777.0,5472.0,1.0,4.42,60.6571
3.6948038,10.2565,610.0,4376.0,0.75,4.52,22.9867
4.3172876,9.68709,648.0,3744.0,0.63,4.63,29.3516
1.8021196,13.3235,1696.0,6012.0,1.1,4.4,1374.91
6.7080688,10.6429,1316.0,6174.0,1.79,4.0,498.329
5.0809743,14.7894,1519.0,6071.2,1.97,3.9,884.118
17.9661374,11.3217,858.0,6891.0,2.2,3.93,90.3305
2.42232,,1044.0,2838.0,,,197.858
2.709631,14.9972,1582.0,5838.0,1.47,4.12,1041.16
3.7473877,12.686,1680.0,5876.0,2.18,3.79,1322.91
6.1429164,7.50153,1374.0,6291.9,1.38,4.25,592.787
3.8753785,18.0963,1230.0,4637.0,2.98,,380.113
3.5257269,7.44411,1490.0,5638.1,1.23,4.26,819.047
4.1877227,13.6598,918.0,5543.0,1.05,4.39,118.196
9.6422713,12.931,636.0,4799.0,0.75,4.58,27.248
3.89989,14.6814,1062.0,6076.0,1.41,4.2,211.573
5.8878118,12.1166,825.0,5925.0,1.08,4.41,77.0112
12.1422411,11.7961,903.0,6716.0,1.83,4.07,110.449
3.8801586,12.7189,1560.0,6371.0,1.43,4.23,983.22
18.372561,8.40725,764.0,5822.0,1.53,4.09,56.6794
1.6763835,17.7371,1463.0,6087.0,1.52,4.13,760.788
2.4257176,8.37058,1783.0,6658.0,1.85,4.05,1677.9
9.653456,7.281973,339.1460758,3359.0,0.315,4.93457,3.1265702
3.6024986,9.87637,732.0,3967.0,0.67,4.59,47.7872
3.5423487,8.42588,977.0,6195.0,1.15,4.39,151.261
3.356169,11.0376,965.0,5941.0,1.08,4.41,144.158
9.6355,9.70279,97.0,5589.0,1.68,3.99,0.0147618
2.7775786,4.50048,832.0,3982.0,0.66,4.6,79.8073
6.1161423,6.70408,754.0,5858.0,1.31,4.23,53.9292
6.1879019,12.4998,918.0,5925.5,1.17,4.33,118.339
8.31001,18.2639,1603.0,6649.0,2.48,3.79,1097.56
16.1268294,2.9287,455.0,4833.0,0.77,4.56,7.15343
2.9896663,19.5222,1401.0,6689.6,1.67,4.15,640.322
1.9271328,2.3659,1464.6646895,5952.0,1.25,,1087.6116431
3.8190051,10.8225,1039.0,6379.0,1.61,4.13,193.673
4.5579065,11.1283,915.0,4977.0,0.81,4.54,116.63
2.7086444,13.966554,1052.3262047,4848.0,0.851167,4.47567,289.816123
10.7715898,4.1568836,901.9156818,6055.0,1.1335599,4.38226,156.3812767
4.1661265,14.5365629,1225.6637768,5883.0,1.15599,4.34,533.3427629
3.4414188,12.4943419,1468.8442425,5965.0,1.43051,4.16451,1100.0792751
4.9594992,4.6274347,882.7883176,4900.0,0.881258,4.45095,143.5315288
4.1287427,12.0296829,1105.3056703,5377.0,1.06754,4.34978,352.7366563
3.9451359,2.51666,1146.0,5581.9,0.99,4.13,286.87
761.7092276,2.5578976,200.1058511,5599.17,1.06775,4.37676,0.378931
904.5347981,2.7306626,238.0808322,5599.17,1.06775,4.37676,0.7593093
,2.9487289,340.3959342,6649.0,2.1245999,3.92964,3.1729151
,8.3655782,937.2342699,6047.0,1.36681,4.21587,182.3533064
2.9932591,11.8414052,1829.8752178,6106.0,1.9654,3.91186,2649.7622197
3.9759251,13.4485221,859.627962,4693.0,0.769415,4.54081,129.0515238
,7.637469,776.545194,6118.81,1.56229,4.11275,85.9385351
3.6859958,23.322957,1829.5172894,6731.3,1.99719,3.99257,2647.6896261
,8.1052869,949.6742375,6613.0,1.4927,4.23,192.2293196
5.5901313,8.79073,557.0,4743.0,0.75,4.57,16.0188
2.5505105,20.0973,1152.0,6190.0,1.59,4.11,292.554
3.0200448,13.0636,1008.0,5585.0,1.23,4.25,171.551
0.3781425,9.06704,1545.0,5080.0,0.96,4.4,946.484
21.0685273,13.6234,502.0,5403.0,1.06,4.36,10.5716
2.260431,3.92152,1106.0,4452.0,0.74,4.54,249.273
6.13049,12.5189,1542.0,6078.0,2.08,3.86,940.498
13.9492617,,757.1670082,,,,77.676157
2.8534013,11.4232,1551.0,3662.0,0.52,4.72,961.087
11.0771916,2.97165,747.0,4738.0,0.69,4.64,51.7045
1.6540803,15.2145,1889.0,6453.0,2.51,3.76,2118.23
15.7866044,11.2628,975.0,6237.4,1.33,4.27,150.132
5.9404096,11.945,947.0,5933.0,0.97,4.5,133.684
3.3825012,9.00661,1553.0,6117.0,1.38,4.22,967.25
5.754879,12.52,1902.0,6742.0,2.95,3.66,2173.06
6.9341584,2.15853,873.0,5451.0,0.87,4.54,96.5124
7.9058861,12.3664,548.0,6294.0,2.1,3.88,15.0146
1.8826035,1.40901,1236.0,4996.0,0.78,4.57,387.637
3.3751374,0.974713,1018.0,4996.0,0.78,4.57,178.535
19.2445211,20.2585,1010.0,6203.0,1.25,4.32,173.181
7.7614672,7.85756,1250.0,6515.0,1.43,4.25,405.393
2.7432173,20.2394,1424.0,6087.0,1.27,4.29,682.635
2.7649802,10.4307,1611.0,7776.0,1.78,4.2,1119.71
4.7783263,13.2499,1737.0,5622.0,2.0,3.84,1511.43
8.7311119,11.1752,1091.0,6047.0,1.69,4.03,235.614
3.6153701,13.6892,1205.0,5516.0,1.13,4.32,350.5
6.3720834,12.1724,771.0,6390.0,1.5,4.19,58.7935
1.4252334,10.7664,1661.0,6033.0,1.35,4.23,1265.88
5.5133822,12.462,1216.0,5785.0,1.46,4.13,363.901
4.7061119,4.75935,1189.0,5660.0,1.0,4.44,331.92
5.5867425,13.0389,888.0,5444.0,1.02,4.4,103.299
1.8080364,,2960.0,5354.5,,,12760.9
3.5595352,5.24582,777.0,5669.0,0.94,4.5,60.7503
3.7752321,10.759,874.0,5585.0,1.22,4.26,96.9264
3.563037,7.13684,1035.0,4490.0,0.85,4.43,190.511
2.8953095,12.6737,1974.0,6526.0,1.98,3.97,2522.62
8.6738593,12.6434,899.0,6446.0,1.72,4.09,108.749
3.1989808,7.20813,947.0,6442.9,1.54,4.18,133.516
2.8279716,18.5153,1611.0,6707.0,1.48,4.1,1118.3
9.9872075,10.2877,893.0,6453.0,1.75,4.07,105.868
12.2925281,14.0235,991.0,6019.0,1.49,4.14,160.207
26.3926606,8.33825,365.0,5543.0,0.99,4.44,2.97563
4.2240015,11.5236,550.0,3724.0,0.59,4.66,15.196
0.6646521,9.44803,2159.0,6256.0,0.97,4.55,3611.53
14.8442674,7.05099,641.0,5920.0,0.96,4.51,28.1152
2.4404127,12.1385,584.0,3356.0,0.45,4.78,19.4163
1.8361503,22.5152,3780.0,5710.5,2.43,3.6,33906.8
3.6092665,6.6756,981.0,4823.0,0.79,4.53,153.851
5.495078,10.0782,1296.0,6852.0,1.5,4.26,469.613
5.2477739,8.53362,1095.0,5647.0,1.1,4.36,239.402
6.8688474,12.8155,1506.0,6621.0,1.98,3.99,854.65
22.5012924,5.01721,606.0,5443.0,0.9,4.51,22.423
10.9835772,3.69154,786.0,5443.0,0.9,4.51,63.5296
0.8970559,15.8462774,2622.3198236,5811.0,1.84758,3.78,11175.4143383
2.2685932,19.7806144,1717.8781799,6763.0,1.33734,4.23,2058.2136559
41.4186335,10.7342874,299.3897282,6080.7,1.4143,4.19,1.8987535
,12.8973379,268.850026,6613.0,1.4927,4.23,1.2346997
,2.6737151,476.4791808,4677.0,0.750312,4.56264,12.1813864
5.322002,3.84201,976.0,4716.0,0.75,4.56,150.91
0.579398,5.759676,2093.0810718,5688.0,0.950534,4.48774,4535.9180848
15.5177539,9.4825825,942.3827039,6314.93,1.49694,4.18108,186.3932704
10.018102,12.3167818,1313.4180191,6697.0,2.0266299,4.21,703.2874741
2.1874712,3.3333783,959.6369543,4454.0,0.698505,4.59483,200.423599
49.6178223,2.4730956,744.9095545,5494.7,2.46205,3.63775,72.767119
2.8607384,,1283.9537275,5780.0,,4.438,642.271264
6.8275101,5.0896772,960.7741393,5780.0,1.0,4.438,201.3753096
8.4457042,21.1100738,1642.5854822,6392.0,2.8927801,3.5,1720.4138176
7.5757446,12.6097244,1513.1615068,8044.0,1.89254,4.17155,1238.973852
3.8347282,5.6648123,1509.4265104,6088.34,1.58202,4.09655,1226.7862371
4.2290856,1.915198,440.4658878,3264.0,0.320782,4.90343,8.895495
2.3477336,1.0903541,977.1934094,4799.0,0.678033,4.66766,215.4979378
10.1970284,23.8452,1512.0,7949.0,1.82,4.21106,869.85
7.64348,6.82171,1007.0,6258.1,2.94,3.59,170.804
6.4389303,,,,,,
3.1728284,3.27956,1539.0,6689.0,1.59,4.19,932.329
45.7138545,17.5122,514.0,5513.0,2.18,3.75,11.5909
7.4924561,5.73125,1607.0,5242.0,2.12,,1109.54
10.7004569,13.1568,747.0,6906.0,2.44,3.84,51.9069
0.5902387,1.6802901,1216.1685093,3844.0,0.590924,4.6589,517.0065166
0.9292334,10.6079914,815.2828522,3207.0,0.485926,4.74975,104.4129181
3.2520192,12.5826,1731.0,6756.31,1.28,4.38298,1493.68
2.3062125,2.0651033,1352.7258275,5816.0,0.963996,4.48945,791.3345542
4.4571444,18.031156,1648.9928347,6074.0,2.09465,3.85122,1747.4150659
1.5136003,8.3090193,2781.4385255,6017.0,2.93328,3.55,14144.8668844
3.076329,14.2287485,1592.4951117,6401.79,1.4311,4.23563,1519.96446
1.617487,1.3134056,955.7638559,3900.68,0.70171,4.5239,197.2074933
1.9261183,4.8624405,1137.0548605,5383.13,0.678984,4.7447,395.0450985
4.3226229,15.1546943,1314.2372675,5924.0,1.3475699,4.21239,705.0438271
3.9816471,14.4616,1270.0,5771.0,1.14,4.33924,431.951
3.6119975,10.1678,1588.0,5979.0,1.03,4.46,1057.47
3.7294859,9.77695,1351.0,5719.9,1.24,4.26,553.409
3.6166109,14.0162,1801.0,8143.0,1.85,4.2,1746.66
3.8311803,5.75003,1592.0,5366.0,0.9,4.5,1067.42
5.0988038,3.0503381,538.1908458,3633.0,0.547453,4.80423,19.827421
3.1923193,13.949,1056.0,6003.0,1.83,3.96,206.861
2.9172231,,785.0,4843.0,,,63.1506
2.8979408,12.4152,,7767.0,1.97,,2931.18
25.1745344,6.78671,654.0,5776.9,1.41,4.16,30.5175
4.0673088,13.1156,1259.0,6333.0,1.24,4.35,417.756
3.9089363,15.0353,1579.0,5800.0,1.87,3.91,1032.67
13.1471808,9.63171,832.0,5670.0,1.18,4.3,79.8277
9.7712443,15.2558,891.0,5294.0,0.79,4.61,104.782
5.2266285,15.6275,1584.0,6205.0,2.0,3.91,1046.27
0.747693,6.17927,1256.0,4825.0,0.86,4.47,414.266
3.1123343,22.1621,2556.0,7850.0,1.92,4.08695,7091.97
7.8580085,21.4783,1529.0,6406.0,3.5,3.46,908.368
10.3473602,10.117,694.0,5672.0,1.14,4.33,38.6952
3.6444426,19.0899,1832.0,5407.0,1.88,3.86,1872.26
,3.1705392,609.3316493,4550.0,0.701485,4.60155,32.5788648
3.5868547,11.4376308,1057.3043544,5036.0,0.980071,4.37983,295.3391938
1.6827917,14.8695962,2049.5394247,6271.0,1.56803,4.08214,4170.0965361
17.9758603,4.7803484,595.8707435,5274.0,0.851795,4.53357,29.7940301
9.3911326,14.4792216,1293.8608498,5708.0,1.76693,3.95223,662.3252159
1.6096874,14.8160349,1780.2006384,6472.0,1.14583,4.43974,2373.5414017
,1.7575203,481.2889926,4759.0,0.641805,4.70975,12.6807435
1.257813,12.5706919,1603.9796717,5340.0,1.02904,4.37794,1564.2870186
3.2527618,12.7752613,1714.5161425,6389.29,1.72569,4.07101,2042.1484801
3.7130279,12.8436936,1287.3801861,5808.0,1.20191,4.29702,649.1548174
3.312816,12.5430586,1371.7734899,5909.0,1.23194,4.28627,836.8557884
3.1432403,,1244.2745837,5780.0,,4.438,566.4817486
3.3566052,11.9663887,1042.2303011,5012.0,0.916939,4.43351,278.8532968
2.0219583,20.1548,2096.0,7000.0,1.94,4.13412,3208.41
5.084334,13.3526344,1374.4798216,5692.5,1.73938,3.9616,843.4793906
6.0588453,35.2541,2249.0,7011.0,3.6,3.51,4249.82
0.9298045,4.60146,2234.0,7019.0,1.65,4.19,4136.65
6.1253092,22.9909,777.0,5008.3,1.05,,60.67
7.31523,17.8813,1031.0,6251.5,1.79,4.0,187.784
12.7009,10.5402,1129.0,6092.9,1.92,3.65,270.518
1.3228701,2.50355,1530.0,5136.1,0.84,,910.45
1.14288,7.08364,2079.0,6706.0,1.51,4.23,3104.56
2.96845,20.1857,1554.0,5761.5,1.4,4.35,969.61
1.79011,7.38823,1660.0,7110.0,2.33,3.9,1262.31
2.96844,19.3343,1559.0,5772.0,1.54,4.1,981.423
3.68497,9.05543,1659.0,5756.0,1.93,3.88,1260.27
1.6375303,5.03673,1526.0,5888.8,1.72,3.99,900.876
17.95473,14.9952,1079.0,6029.5,1.77,4.22,225.794
0.8317937,2.64673,3518.0,8897.0,1.82,4.27,25432.4
0.5875044,14.3274,3698.0,5745.1,1.43,4.14,31057.7
1.54104,,2884.0,8264.0,,4.09,11491.8
1.6187107,12.5948602,3253.506931,9385.0,2.22468,4.12,26480.6076583
4.79586,23.4129,1227.0,5782.5,1.3,4.37,377.084
4.06269,,,,,,
4.7335575,5.3852666,1377.3240616,5496.0,1.75896,3.93163,850.4828102
2.3475051,5.4152906,1522.8220038,5924.0,1.20432,4.31001,1270.9181315
1.5142292,11.6042711,2031.4230444,6616.0,1.39196,4.2907,4024.5979419
4.5565614,11.372041,1407.0790858,6616.0,1.39196,4.2907,926.3925066
8.6078603,2.6206141,839.7982707,5447.0,0.968149,4.39971,117.5495324
11.714447,11.53374,690.7263119,5165.0,0.885629,4.48308,53.7953827
4.1866989,13.6762774,2011.4459246,6309.0,2.85361,3.62105,3868.6055276
5.4809114,8.44272,1451.0,5907.0,1.72,3.99,736.085
31.6527509,3.1745,570.0,5626.0,1.0,4.44,17.5796
7.7517707,7.24338,1050.0,5741.0,1.27,4.24,201.798
2.1449013,,,,,,
1.7346044,4.46251,1427.0,6850.0,1.49,4.26,627.153
5.0957983,1.92318,643.0,4197.0,0.7,4.56,28.5068
9.1258136,0.9704787,649.6958588,4747.13,0.750709,4.56794,42.107688
8.754708,3.5438108,840.2916858,5888.0,0.889347,4.57,117.8260362
15.0867738,2.0905859,350.5935542,3570.0,0.471842,4.83196,3.5705631
,2.416155,623.1430608,6186.0,1.17357,4.37093,35.6346136
15.3004892,2.3968761,518.5040418,4082.0,0.660762,4.63162,17.0816408
7.8365317,16.9425,986.0,6167.0,2.21,3.82,157.252
1.6233128,,,,,,
5.1869453,10.1814,1576.0,6018.0,2.59,3.66,1024.95
5.3384038,13.2522,1245.0,6250.7,2.1,3.88,399.203
5.5698339,8.79181,1589.0,6500.0,1.48,4.22,1060.74
9.7461668,8.3598,1071.0,6319.0,1.6,4.13,218.681
3.5191197,,,,,,
2.3593338,10.8435,1546.0,6613.0,1.1,4.49,949.236
2.9324083,13.5533,1883.0,7696.0,1.44,4.38,2087.79
16.7880823,,,,,,
1.4178596,1.10894,1284.0,4907.96,0.76,4.57809,452.395
4.3041912,12.2161,925.0,4856.0,0.91,4.42,121.87
11.0658881,16.7803,721.0,5617.0,1.4,4.14,45.0942
3.3221412,20.0829,472.0,3300.0,0.46,4.77,8.30847
3.8413801,,,,,,
3.4202745,11.984,1610.0,6095.0,1.6,4.09,1117.08
3.4940194,,,,,,
4.626302,11.742,1225.0,5990.0,1.22,4.3,374.784
5.7694396,,,,,,
12.3832847,2.5884906,453.3637364,3894.0,0.615646,4.63804,9.9840815
5.8767209,8.0213924,694.8011438,4111.0,0.807445,4.43205,55.07609
0.5127744,1.2625994,891.5683371,3398.0,0.281517,4.94675,149.3274154
4.6144478,14.103773,944.5404164,5417.0,0.831063,4.57331,188.1062326
3.3870505,11.6939337,1017.494191,5113.0,0.85419,4.50946,253.3079123
3.2771118,11.8143095,1134.3084985,5451.0,0.944511,4.46538,391.2422478
12.4563692,8.7723254,670.3899393,5278.0,0.843307,4.54274,47.7343435
3.9072366,15.3416443,1199.3328658,5500.0,1.17027,4.28377,488.9674412
15.1458746,2.5811442,567.7599966,5018.0,0.740658,4.61791,24.5572742
0.63554,14.372489,997.0050832,3602.0,0.442,4.8169,233.5126927
4.6080854,7.0446125,1124.9925994,4911.0,3.1205699,4.438,378.5468737
4.1747143,13.709409,1185.5538134,5859.0,1.08854,4.38969,466.8808801
2.5001361,11.4242045,1226.0181741,5160.0,0.998401,4.37898,533.9598889
1.9155258,13.7417558,1764.7263849,5494.0,1.58042,4.02415,2292.0839375
11.4212059,9.7897827,309.4779824,3555.0,0.479589,4.75533,2.1679039
11.1178464,8.8518806,841.9669663,5814.9,1.06616,4.4,118.7684839
0.60274,11.8344,3246.0,5146.2,0.83,4.61,18432.4
1.37101,4.99178,3193.0,5947.5,1.15,4.22,17275.0
3.4091568,15.9162999,1404.0296041,6316.0,1.21069,4.37,918.387707
1.7393631,5.1189079,2661.5890983,7051.0,2.40368,3.87,11860.0095258
2.80944,,1340.0,4968.3,,,536.378
1.8237371,3.64998,1002.0,4249.1,0.82,4.43,167.634
4.9857808,2.7920398,1009.8772228,5189.0,1.06532,4.33,245.807602
2.3960724,3.54571,2153.0,5743.0,1.37,4.18,3570.59
2.67425,178.665,1942.0,4770.0,36.51,,2364.93
1.27997,285.674,1229.0,3435.0,102.03,,379.23
2.8259491,8.56637,2271.0,8192.0,1.84,4.21,4419.71
1.97353,,766.0,2828.0,,,57.3824
3.1510408,297.1117262,1745.5508783,4240.0,49.1612,,2194.07288
2.78102,2.23876,905.0,4538.0,0.74,,111.574
13.1660135,11.3913,949.0,6368.0,1.52,4.18,134.826
1.10578,7.4741,1900.0,5650.4,2.62,4.32,2163.51
1.3387555,4.1672558,2163.4528,5322.0,1.96337,3.82,5177.3878513
425.4506963,2.0762333,176.9097782,3261.0,0.296806,4.92925,0.2314879
59.8473992,11.7556773,211.0447631,5765.3,1.09215,4.38,0.4688342
31.1571613,2.6946338,716.6415747,6317.08,1.3783,4.2542,62.3345745
,3.5506895,104.2581018,3683.0,0.515263,4.72407,0.0279229
748.7146251,3.4308988,170.3749226,5235.0,0.844852,4.5339,0.1991332
1.2117417,12.6463,786.0,3521.0,0.66,4.6,63.3975
4.6017382,17.8729,1150.0,6233.0,1.37,4.25,290.348
13.414031,8.766,838.0,5614.0,1.16,4.31,81.9067
1.4956727,6.10516,1411.0,4812.0,1.06,4.28,658.968
14.8011934,2.44796,761.0,6138.6,1.42,4.07,55.7499
33.6336133,2.30517,636.0,6138.6,1.42,4.07,27.3212
672.6366236,2.9749826,256.7076521,6138.6,1.41864,4.07,1.0263046
1.5829358,8.45955,1544.0,6047.9,0.81,4.68,945.563
0.9902419,15.3849,1648.0,5643.0,1.25,4.25,1227.07
15.1389808,4.03127,798.0,4448.2,0.7,4.6,67.4078
0.3695622,4.9835,1780.0,5661.0,0.94,4.5,1668.78
1.8819016,7.09086,938.0,4704.0,0.95,4.36,128.796
9.9444971,11.3375,971.0,6576.0,2.1,3.93,147.904
3.930467,12.1575,913.0,4913.0,0.91,4.43,115.741
14.3938942,11.5455,937.0,6891.0,1.46,4.28,127.979
3.21264,2.0575829,1085.2180486,5330.0,0.88283,4.51,327.7849685
6.8911882,9.10101,1420.0,6628.0,1.52,4.22,675.78
6.3377947,12.6346,,5974.0,1.22,,115.676
2.9383886,17.0131,1519.0,6059.0,1.54,4.12,883.823
3.7352012,13.2011,1253.0,5816.0,1.18,4.32,410.022
11.5175506,12.9592,1099.0,6259.0,1.27,4.32,242.58
1.6877647,5.76677,1949.0,6599.0,1.44,4.26,2396.94
2.5698331,,,,,,
6.8782937,14.876,1123.0,5657.0,1.35,4.18,264.312
3.8148598,12.6261,978.0,6425.6,1.39,4.27,152.211
6.0387706,6.86956,422.0,3374.0,0.41,4.82,5.28643
0.9889446,7.2993,,6173.3,1.5,4.22,33896.0
8.9653531,9.63776,707.0,5977.0,1.15,4.36,41.5232
11.5588657,5.14186,581.0,5029.0,0.8,4.56,19.016
1.4207284,5.86248,1762.0,5868.0,0.93,4.53,1601.42
5.4240992,5.12394,935.0,5386.0,1.0,4.41,127.083
5.0769983,10.9525,782.0,6271.0,1.9,3.97,62.3468
11.5843559,5.4992893,651.3771849,5631.0,1.09295,4.36,42.5452591
3.5841,9.8525685,1212.5136197,5553.0,1.11542,4.33441,510.8195427
5.2913602,11.5220414,1027.1659305,5555.0,1.03676,4.39749,263.0773303
2.789278,17.4465908,1637.2433982,5880.0,1.6373301,4.3,1698.1419607
3.8304162,13.6062073,1275.3877757,5770.0,1.2148,4.2819,625.3022652
0.8378453,15.971118,1909.0246927,5600.0,1.01656,4.43826,3138.8255953
7.4647583,11.9302492,941.0389497,5357.0,1.1557699,4.27941,185.332421
1.747633,20.8230069,1746.9937293,5122.0,1.61423,3.95664,2201.3362549
3.1052319,15.7747887,1499.134235,6297.0,1.29988,4.30016,1193.6667315
3.6188769,16.6459863,1443.9217332,5871.0,1.46198,4.13349,1027.2960417
9.4715404,2.9723031,782.5677076,5216.0,0.841029,4.53686,29.5526853
4.4443069,2.485097,1022.9069867,5216.0,0.841029,4.53686,181.7489961
3.8618241,13.3017642,3713.2348111,11396.0,4.73061,3.57,11855.2292304
3.3335134,11.6746698,808.7547293,4056.0,0.764913,4.47018,101.1086554
17.280857,10.2633519,945.1534569,6203.0,1.65382,4.07664,188.5950589
1.6038093,4.6692325,2004.2139211,6711.0,1.48129,4.25,2674.6329403
6.3037582,13.147,1798.0,8502.0,3.08,3.78,1735.06
7.3816254,,2740.0,9260.2,,4.08,9359.75
7.52118,12.9114,1841.0,6184.6,0.52,4.11,1910.28
8.76905,21.0089,1341.0,5906.8,1.59,4.22,538.251
0.5476695,9.95459,3913.0,8274.5,1.65,4.17,38950.9
